transaction_id,date,store_location,customer_id,product_name,category,quantity,unit_price,total_amount,status,payment_method,clubcard_member
TXN8260,2023-09-24,Hatfield,CUST0048,Toilet Roll 9pk,Household,2,5.01,10.02,Fulfilled,Cash,No
TXN10775,2023-09-24,St Albans,CUST0265,Frozen Berries 500g,Frozen,3,2.33,6.99,Fulfilled,Cash,Yes
TXN1890,2023-09-24,Luton,CUST2562,Cola 6pk,Drinks,3,3.52,10.56,Fulfilled,Card,Yes
TXN8238,2023-09-24,Luton,CUST1716,Bin Bags 40pk,Household,2,2.49,4.98,Fulfilled,Contactless,Yes
TXN2827,2023-09-24,Hertford,CUST1167,Crisps Multipack,Grocery,2,2.42,4.84,Fulfilled,Cash,No
TXN8425,2023-09-24,St Albans,CUST2067,Bagels 5pk,Bakery,2,1.45,2.9,Fulfilled,Contactless,Yes
TXN9120,2023-09-24,Hatfield,CUST1715,Butter 250g,Grocery,3,1.8,5.4,Fulfilled,Contactless,No
TXN5479,2023-09-24,Stevenage,CUST1448,Bananas Bunch,Fresh Produce,4,0.66,2.64,Fulfilled,Card,Yes
TXN8403,2023-09-24,St Albans,CUST0524,Carrots 1kg,Fresh Produce,1,0.65,0.65,Fulfilled,Contactless,Yes
TXN8402,2023-09-24,Stevenage,CUST0247,Pasta 500g,Grocery,1,0.88,0.88,Fulfilled,Cash,Yes
TXN11006,2023-09-24,Welwyn Garden City,CUST2140,Whole Milk 2L,Grocery,1,1.11,1.11,Fulfilled,Clubcard Pay+,Yes
TXN1337,2023-09-24,Luton,CUST2071,Cod Fillets 300g,Meat & Fish,2,3.81,7.62,Fulfilled,Contactless,No
TXN4991,2023-09-24,Hatfield,CUST1412,Paracetamol 16pk,Health & Beauty,3,0.99,0.0,Cancelled,Contactless,Yes
TXN7761,2023-09-24,Welwyn Garden City,CUST0229,Conditioner 400ml,Health & Beauty,4,2.93,11.72,Fulfilled,Contactless,No
TXN5105,2023-09-24,Luton,CUST1027,Frozen Berries 500g,Frozen,5,2.31,11.55,Fulfilled,Card,No
TXN13799,2023-09-24,St Albans,CUST0934,Bin Bags 40pk,Household,2,2.44,4.88,Fulfilled,Card,No
TXN3311,2023-09-24,Hemel Hempstead,CUST1689,Cornflakes 500g,Grocery,1,1.84,1.84,Fulfilled,Contactless,No
TXN7319,2023-09-24,Welwyn Garden City,CUST2944,Beef Mince 500g,Meat & Fish,2,3.19,6.38,Fulfilled,Contactless,No
TXN6683,2023-09-24,Hatfield,CUST1560,Toothpaste 100ml,Health & Beauty,5,1.51,0.0,Cancelled,Contactless,Yes
TXN13851,2023-09-24,St Albans,CUST0660,Fabric Softener 1L,Household,1,3.37,3.37,Fulfilled,Card,Yes
TXN10033,2023-09-24,Watford,CUST0281,Chicken Breast 500g,Meat & Fish,6,3.6,21.6,Fulfilled,Contactless,Yes
TXN9309,2023-09-24,Stevenage,CUST2562,Broccoli Head,Fresh Produce,1,0.87,0.87,Fulfilled,Card,Yes
TXN4095,2023-09-24,Luton,CUST2333,Doughnuts 5pk,Bakery,3,1.8,5.4,Fulfilled,Contactless,Yes
TXN4490,2023-09-24,Welwyn Garden City,CUST1877,Bagels 5pk,Bakery,6,1.52,9.12,Fulfilled,Card,Yes
TXN1286,2023-09-24,St Albans,CUST0276,Chicken Thighs 1kg,Meat & Fish,1,4.04,4.04,Fulfilled,Contactless,No
TXN10418,2023-09-24,Stevenage,CUST2723,Washing Powder 2kg,Household,3,5.57,16.71,Fulfilled,Contactless,No
TXN1128,2023-09-24,Welwyn Garden City,CUST1646,Apples 6pk,Fresh Produce,5,1.26,6.3,Fulfilled,Card,Yes
TXN8237,2023-09-24,Hemel Hempstead,CUST0344,Washing Up Liquid 500ml,Household,2,1.12,2.24,Fulfilled,Contactless,No
TXN2248,2023-09-24,Hemel Hempstead,CUST1347,Bacon Rashers 200g,Meat & Fish,1,2.3,2.3,Fulfilled,Contactless,No
TXN7687,2023-09-24,St Albans,CUST2225,Kitchen Roll 6pk,Household,3,3.52,10.56,Fulfilled,Card,Yes
TXN3043,2023-09-24,Welwyn Garden City,CUST0370,Chicken Nuggets 500g,Frozen,1,2.95,2.95,Fulfilled,Contactless,Yes
TXN3292,2023-09-24,Hatfield,CUST0588,Baked Beans 4pk,Grocery,3,1.32,3.96,Fulfilled,Contactless,No
TXN13079,2023-09-24,Watford,CUST1698,Vitamins C 60pk,Health & Beauty,1,4.03,4.03,Fulfilled,Card,No
TXN4266,2023-09-25,St Albans,CUST2161,Baked Beans 4pk,Grocery,2,1.29,2.58,Fulfilled,Cash,Yes
TXN15684,2023-09-25,Watford,CUST0612,White Bread 800g,Grocery,2,1.15,2.3,Fulfilled,Card,Yes
TXN2156,2023-09-25,Welwyn Garden City,CUST2994,Seeded Rolls 4pk,Bakery,3,1.33,3.99,Fulfilled,Card,Yes
TXN7201,2023-09-25,St Albans,CUST2602,All-Purpose Cleaner 750ml,Household,1,1.85,1.85,Fulfilled,Cash,Yes
TXN9683,2023-09-25,Stevenage,CUST0399,Cod Fillets 300g,Meat & Fish,1,3.65,3.65,Fulfilled,Card,No
TXN10944,2023-09-25,Hatfield,CUST0388,Broccoli Head,Fresh Produce,1,0.9,0.9,Fulfilled,Cash,Yes
TXN2496,2023-09-25,Stevenage,CUST0812,Turkey Mince 500g,Meat & Fish,2,3.06,6.12,Fulfilled,Contactless,Yes
TXN13974,2023-09-25,Hertford,CUST1996,Bagels 5pk,Bakery,2,1.51,3.02,Fulfilled,Card,No
TXN3486,2023-09-25,St Albans,CUST2837,Sweet Potatoes 1kg,Fresh Produce,4,1.51,6.04,Fulfilled,Contactless,Yes
TXN13531,2023-09-25,Luton,CUST0405,Toothpaste 100ml,Health & Beauty,1,1.46,1.46,Fulfilled,Clubcard Pay+,Yes
TXN6334,2023-09-25,Hertford,CUST0373,Veggie Burgers 4pk,Frozen,2,2.76,5.52,Fulfilled,Card,Yes
TXN12081,2023-09-25,Hatfield,CUST0113,Cucumber Each,Fresh Produce,3,0.55,1.65,Fulfilled,Contactless,Yes
TXN8643,2023-09-25,Hatfield,CUST1601,Turkey Mince 500g,Meat & Fish,1,3.12,3.12,Fulfilled,Card,No
TXN9131,2023-09-25,Stevenage,CUST0108,Whole Milk 2L,Grocery,2,1.11,2.22,Fulfilled,Card,Yes
TXN5920,2023-09-25,Hertford,CUST1199,Crisps Multipack,Grocery,1,2.49,2.49,Fulfilled,Contactless,No
TXN13514,2023-09-25,Watford,CUST1655,Fish Fingers 30pk,Frozen,2,3.34,6.68,Fulfilled,Contactless,Yes
TXN10909,2023-09-25,Welwyn Garden City,CUST2596,Shampoo 400ml,Health & Beauty,4,2.92,0.0,Cancelled,Clubcard Pay+,No
TXN11296,2023-09-25,Hemel Hempstead,CUST2989,Frozen Peas 900g,Frozen,6,1.45,8.7,Fulfilled,Card,Yes
TXN11742,2023-09-25,Hatfield,CUST1599,Sports Drink 500ml,Drinks,2,1.22,2.44,Fulfilled,Card,No
TXN12682,2023-09-25,Stevenage,CUST2178,Free Range Eggs 6pk,Grocery,2,1.88,3.76,Fulfilled,Contactless,No
TXN15094,2023-09-25,Luton,CUST0543,Lamb Chops 400g,Meat & Fish,2,5.61,0.0,Cancelled,Contactless,No
TXN8011,2023-09-25,Watford,CUST2791,Beef Mince 500g,Meat & Fish,1,3.33,3.33,Fulfilled,Contactless,No
TXN14135,2023-09-25,Hertford,CUST2467,Baby Spinach 200g,Fresh Produce,1,1.26,1.26,Fulfilled,Contactless,Yes
TXN13787,2023-09-25,Hertford,CUST2417,Chicken Nuggets 500g,Frozen,2,2.99,5.98,Fulfilled,Card,Yes
TXN8164,2023-09-25,Luton,CUST0193,Sourdough Loaf,Bakery,1,1.8,1.8,Fulfilled,Card,No
TXN10475,2023-09-25,Watford,CUST1561,Toilet Roll 9pk,Household,2,5.11,10.22,Fulfilled,Card,No
TXN6154,2023-09-25,Luton,CUST1068,Pork Sausages 6pk,Meat & Fish,1,2.44,2.44,Fulfilled,Contactless,Yes
TXN14549,2023-09-25,Welwyn Garden City,CUST2845,Hot Cross Buns 6pk,Bakery,2,1.7,3.4,Fulfilled,Card,No
TXN15594,2023-09-25,St Albans,CUST2334,Doughnuts 5pk,Bakery,4,1.76,0.0,Cancelled,Card,Yes
TXN8483,2023-09-25,St Albans,CUST1145,Greek Yoghurt 500g,Grocery,1,1.69,1.69,Fulfilled,Clubcard Pay+,No
TXN7280,2023-09-25,Watford,CUST2556,Instant Coffee 200g,Drinks,2,3.81,7.62,Fulfilled,Contactless,No
TXN5583,2023-09-25,Watford,CUST0070,Avocado Each,Fresh Produce,2,0.8,1.6,Fulfilled,Contactless,No
TXN9606,2023-09-25,Luton,CUST2019,Cornflakes 500g,Grocery,3,1.93,5.79,Fulfilled,Contactless,Yes
TXN15590,2023-09-25,Luton,CUST2779,Butter 250g,Grocery,1,1.75,0.0,Cancelled,Card,No
TXN5852,2023-09-25,Watford,CUST2611,Pasta 500g,Grocery,1,0.87,0.87,Fulfilled,Contactless,No
TXN6725,2023-09-26,Luton,CUST1347,Rice 1kg,Grocery,2,1.38,2.76,Fulfilled,Contactless,No
TXN2627,2023-09-26,Stevenage,CUST0999,Frozen Peas 900g,Frozen,1,1.52,1.52,Fulfilled,Clubcard Pay+,No
TXN5759,2023-09-26,Hertford,CUST2393,Fish Fingers 30pk,Frozen,1,3.34,3.34,Fulfilled,Cash,No
TXN7298,2023-09-26,Luton,CUST1340,Rice 1kg,Grocery,2,1.37,2.74,Fulfilled,Contactless,Yes
TXN15807,2023-09-26,Watford,CUST1028,Carrots 1kg,Fresh Produce,1,0.66,0.66,Fulfilled,Cash,Yes
TXN9590,2023-09-26,Watford,CUST0488,Lamb Chops 400g,Meat & Fish,1,5.59,5.59,Fulfilled,Contactless,Yes
TXN13496,2023-09-26,Luton,CUST1417,Frozen Pizza Margherita,Frozen,2,2.45,4.9,Fulfilled,Card,No
TXN11735,2023-09-26,Hatfield,CUST1476,Whole Milk 2L,Grocery,4,1.09,0.0,Cancelled,Card,No
TXN2579,2023-09-26,Stevenage,CUST0849,Lamb Chops 400g,Meat & Fish,3,5.52,0.0,Cancelled,Card,Yes
TXN10084,2023-09-26,Hatfield,CUST0123,Beef Mince 500g,Meat & Fish,3,3.24,9.72,Fulfilled,Contactless,No
TXN2260,2023-09-26,Hatfield,CUST0587,Hot Cross Buns 6pk,Bakery,1,1.64,1.64,Fulfilled,Contactless,No
TXN14717,2023-09-26,Watford,CUST0848,Chicken Breast 500g,Meat & Fish,3,3.46,10.38,Fulfilled,Contactless,Yes
TXN13624,2023-09-26,Hatfield,CUST1657,Baby Spinach 200g,Fresh Produce,2,1.32,2.64,Fulfilled,Contactless,Yes
TXN1385,2023-09-26,Watford,CUST0237,Washing Powder 2kg,Household,1,5.61,5.61,Fulfilled,Contactless,Yes
TXN7899,2023-09-26,St Albans,CUST2722,Sourdough Loaf,Bakery,2,1.8,3.6,Fulfilled,Card,Yes
TXN1582,2023-09-26,St Albans,CUST2314,Paracetamol 16pk,Health & Beauty,6,1.02,6.12,Fulfilled,Clubcard Pay+,Yes
TXN9391,2023-09-26,Welwyn Garden City,CUST0469,Grapes 500g,Fresh Produce,1,1.96,1.96,Fulfilled,Contactless,No
TXN2431,2023-09-26,Stevenage,CUST0272,Semi-Skimmed Milk 2L,Grocery,1,1.08,1.08,Fulfilled,Contactless,Yes
TXN11544,2023-09-26,Hemel Hempstead,CUST1193,Fruit Smoothie 750ml,Drinks,1,3.04,3.04,Fulfilled,Card,No
TXN6285,2023-09-26,Luton,CUST0430,Instant Coffee 200g,Drinks,2,3.82,7.64,Fulfilled,Contactless,Yes
TXN10683,2023-09-26,Watford,CUST0801,Pasta 500g,Grocery,2,0.9,1.8,Fulfilled,Card,Yes
TXN5033,2023-09-26,Hertford,CUST1889,Washing Up Liquid 500ml,Household,1,1.09,0.0,Cancelled,Card,Yes
TXN8827,2023-09-26,Hatfield,CUST2452,Shampoo 400ml,Health & Beauty,2,2.93,0.0,Cancelled,Contactless,Yes
TXN8514,2023-09-26,Stevenage,CUST0370,Pain au Chocolat 4pk,Bakery,1,2.3,2.3,Fulfilled,Clubcard Pay+,No
TXN10527,2023-09-26,Welwyn Garden City,CUST2424,Sourdough Loaf,Bakery,5,1.77,8.85,Fulfilled,Card,Yes
TXN11964,2023-09-26,Hemel Hempstead,CUST1406,Sports Drink 500ml,Drinks,3,1.2,0.0,Cancelled,Contactless,No
TXN3397,2023-09-26,Welwyn Garden City,CUST1793,Avocado Each,Fresh Produce,4,0.8,0.0,Cancelled,Contactless,Yes
TXN1927,2023-09-26,Stevenage,CUST1683,Whole Milk 2L,Grocery,2,1.06,2.12,Fulfilled,Contactless,No
TXN6242,2023-09-26,Stevenage,CUST1591,Tomato Soup 4pk,Grocery,5,2.05,10.25,Fulfilled,Contactless,No
TXN5279,2023-09-26,St Albans,CUST1269,Doughnuts 5pk,Bakery,4,1.83,7.32,Fulfilled,Contactless,Yes
TXN11025,2023-09-26,Welwyn Garden City,CUST2168,Beef Mince 500g,Meat & Fish,2,3.33,6.66,Fulfilled,Card,No
TXN6209,2023-09-26,Welwyn Garden City,CUST0919,Butter 250g,Grocery,1,1.84,1.84,Fulfilled,Contactless,Yes
TXN4786,2023-09-26,Stevenage,CUST1510,Doughnuts 5pk,Bakery,2,1.74,3.48,Fulfilled,Contactless,No
TXN2731,2023-09-26,Luton,CUST1368,Sourdough Loaf,Bakery,2,1.71,3.42,Fulfilled,Contactless,Yes
TXN12376,2023-09-26,Luton,CUST1096,Cherry Tomatoes 300g,Fresh Produce,1,1.17,1.17,Fulfilled,Clubcard Pay+,Yes
TXN2668,2023-09-26,Welwyn Garden City,CUST1660,Turkey Mince 500g,Meat & Fish,2,3.12,6.24,Fulfilled,Cash,Yes
TXN14205,2023-09-26,Hemel Hempstead,CUST0394,Salmon Fillets 2pk,Meat & Fish,2,4.46,8.92,Fulfilled,Card,No
TXN14164,2023-09-26,Hatfield,CUST2753,Lamb Chops 400g,Meat & Fish,6,5.48,32.88,Fulfilled,Card,Yes
TXN11540,2023-09-26,Welwyn Garden City,CUST2853,Sweet Potatoes 1kg,Fresh Produce,1,1.51,1.51,Fulfilled,Card,No
TXN2177,2023-09-27,Welwyn Garden City,CUST1710,Crisps Multipack,Grocery,3,2.55,7.65,Fulfilled,Clubcard Pay+,Yes
TXN1733,2023-09-27,Stevenage,CUST0538,Fabric Softener 1L,Household,2,3.37,6.74,Fulfilled,Clubcard Pay+,Yes
TXN8375,2023-09-27,Welwyn Garden City,CUST2105,Toilet Roll 9pk,Household,2,5.04,10.08,Fulfilled,Card,Yes
TXN9933,2023-09-27,Luton,CUST0813,Tomato Soup 4pk,Grocery,3,2.04,6.12,Fulfilled,Card,No
TXN12998,2023-09-27,Hertford,CUST0618,Wholemeal Bread 800g,Grocery,4,1.22,4.88,Fulfilled,Contactless,No
TXN13359,2023-09-27,St Albans,CUST1283,Fish Fingers 30pk,Frozen,4,3.34,13.36,Fulfilled,Card,Yes
TXN9550,2023-09-27,Hemel Hempstead,CUST0488,Bacon Rashers 200g,Meat & Fish,3,2.29,6.87,Fulfilled,Card,No
TXN13871,2023-09-27,Hemel Hempstead,CUST1671,Chicken Thighs 1kg,Meat & Fish,2,3.98,7.96,Fulfilled,Cash,Yes
TXN8639,2023-09-27,Welwyn Garden City,CUST1409,Deodorant 150ml,Health & Beauty,2,2.27,4.54,Fulfilled,Clubcard Pay+,Yes
TXN13438,2023-09-27,Welwyn Garden City,CUST0769,Croissants 4pk,Bakery,1,1.92,1.92,Fulfilled,Contactless,No
TXN15687,2023-09-27,Watford,CUST1019,Cod Fillets 300g,Meat & Fish,4,3.75,15.0,Fulfilled,Cash,No
TXN8506,2023-09-27,St Albans,CUST1725,Green Tea 40pk,Drinks,3,2.54,7.62,Fulfilled,Contactless,No
TXN2786,2023-09-27,Luton,CUST1605,Semi-Skimmed Milk 2L,Grocery,1,1.07,1.07,Fulfilled,Contactless,Yes
TXN5478,2023-09-27,Stevenage,CUST0139,Frozen Berries 500g,Frozen,1,2.26,2.26,Fulfilled,Card,Yes
TXN1703,2023-09-27,Welwyn Garden City,CUST1198,Dishwasher Tablets 30pk,Household,3,7.06,21.18,Fulfilled,Card,Yes
TXN14435,2023-09-27,Hertford,CUST2278,Crisps Multipack,Grocery,4,2.46,9.84,Fulfilled,Cash,No
TXN3470,2023-09-27,Hatfield,CUST1958,Pain au Chocolat 4pk,Bakery,5,2.27,11.35,Fulfilled,Contactless,No
TXN11213,2023-09-27,Stevenage,CUST0405,White Bread 800g,Grocery,1,1.17,1.17,Fulfilled,Card,Yes
TXN3482,2023-09-27,Hertford,CUST0711,Instant Coffee 200g,Drinks,1,3.81,3.81,Fulfilled,Contactless,Yes
TXN15782,2023-09-27,Hemel Hempstead,CUST0542,Cola 6pk,Drinks,4,3.46,13.84,Fulfilled,Contactless,Yes
TXN5619,2023-09-27,Hemel Hempstead,CUST1140,Bananas Bunch,Fresh Produce,1,0.69,0.69,Fulfilled,Card,Yes
TXN7613,2023-09-27,Welwyn Garden City,CUST1377,Bagels 5pk,Bakery,3,1.47,4.41,Fulfilled,Cash,Yes
TXN10653,2023-09-27,Hatfield,CUST1693,Cola 6pk,Drinks,1,3.39,3.39,Fulfilled,Contactless,No
TXN4519,2023-09-27,Hatfield,CUST2370,Shampoo 400ml,Health & Beauty,2,3.02,6.04,Fulfilled,Contactless,Yes
TXN10247,2023-09-27,St Albans,CUST0967,Broccoli Head,Fresh Produce,2,0.9,1.8,Fulfilled,Contactless,No
TXN2970,2023-09-27,Welwyn Garden City,CUST1229,Beef Mince 500g,Meat & Fish,2,3.27,0.0,Cancelled,Contactless,No
TXN9195,2023-09-27,Hatfield,CUST0934,Bacon Rashers 200g,Meat & Fish,1,2.34,0.0,Cancelled,Clubcard Pay+,Yes
TXN8828,2023-09-27,Stevenage,CUST0531,Cola 6pk,Drinks,2,3.46,6.92,Fulfilled,Cash,No
TXN9427,2023-09-27,Hertford,CUST2257,Vitamins C 60pk,Health & Beauty,5,3.9,19.5,Fulfilled,Contactless,No
TXN10255,2023-09-27,Hatfield,CUST2451,Fish Fingers 30pk,Frozen,1,3.32,3.32,Fulfilled,Card,Yes
TXN4115,2023-09-27,Hemel Hempstead,CUST1708,Chicken Thighs 1kg,Meat & Fish,1,3.95,3.95,Fulfilled,Clubcard Pay+,Yes
TXN8968,2023-09-27,St Albans,CUST0102,Cherry Tomatoes 300g,Fresh Produce,4,1.17,4.68,Fulfilled,Card,No
TXN5706,2023-09-27,Watford,CUST0265,Strawberries 400g,Fresh Produce,2,1.99,3.98,Fulfilled,Card,Yes
TXN15892,2023-09-27,Welwyn Garden City,CUST1101,Bagels 5pk,Bakery,3,1.5,4.5,Fulfilled,Clubcard Pay+,Yes
TXN14262,2023-09-27,Luton,CUST1050,Paracetamol 16pk,Health & Beauty,5,1.01,5.05,Fulfilled,Contactless,No
TXN7980,2023-09-27,Welwyn Garden City,CUST0880,Hot Cross Buns 6pk,Bakery,1,1.64,1.64,Fulfilled,Contactless,Yes
TXN13888,2023-09-27,Hertford,CUST1596,Cola 6pk,Drinks,1,3.49,3.49,Fulfilled,Cash,Yes
TXN7926,2023-09-27,St Albans,CUST0943,Sweet Potatoes 1kg,Fresh Produce,4,1.53,6.12,Fulfilled,Card,No
TXN9905,2023-09-27,Luton,CUST1994,Chicken Thighs 1kg,Meat & Fish,3,3.89,11.67,Fulfilled,Contactless,Yes
TXN11924,2023-09-27,Watford,CUST1204,Chicken Thighs 1kg,Meat & Fish,2,3.94,7.88,Fulfilled,Contactless,Yes
TXN5216,2023-09-27,Welwyn Garden City,CUST0284,Cucumber Each,Fresh Produce,2,0.54,1.08,Fulfilled,Card,Yes
TXN8320,2023-09-27,Hatfield,CUST1187,Orange Juice 1L,Grocery,2,1.47,2.94,Fulfilled,Contactless,No
TXN12505,2023-09-27,Watford,CUST0939,Ice Cream Vanilla 2L,Frozen,3,3.49,10.47,Fulfilled,Contactless,No
TXN5993,2023-09-27,Luton,CUST1646,Broccoli Head,Fresh Produce,3,0.9,2.7,Fulfilled,Card,No
TXN8723,2023-09-28,Luton,CUST1028,Coffee Beans 200g,Drinks,2,4.85,9.7,Fulfilled,Clubcard Pay+,Yes
TXN12199,2023-09-28,Hertford,CUST1399,Rice 1kg,Grocery,1,1.35,1.35,Fulfilled,Card,Yes
TXN4468,2023-09-28,Watford,CUST2741,Strawberries 400g,Fresh Produce,2,1.97,3.94,Fulfilled,Contactless,Yes
TXN6853,2023-09-28,Hemel Hempstead,CUST0981,Veggie Burgers 4pk,Frozen,1,2.81,2.81,Fulfilled,Card,No
TXN8640,2023-09-28,St Albans,CUST1092,Wholemeal Bread 800g,Grocery,4,1.25,5.0,Fulfilled,Card,Yes
TXN14424,2023-09-28,Hemel Hempstead,CUST2015,Cheddar Cheese 400g,Grocery,1,2.49,2.49,Fulfilled,Clubcard Pay+,Yes
TXN2488,2023-09-28,St Albans,CUST2308,Cheddar Cheese 400g,Grocery,2,2.43,4.86,Fulfilled,Contactless,Yes
TXN13883,2023-09-28,St Albans,CUST2755,Grapes 500g,Fresh Produce,1,2.04,2.04,Fulfilled,Card,No
TXN6745,2023-09-28,Luton,CUST2497,Butter 250g,Grocery,4,1.76,7.04,Fulfilled,Contactless,Yes
TXN5281,2023-09-28,Luton,CUST2722,White Bread 800g,Grocery,2,1.13,2.26,Fulfilled,Contactless,Yes
TXN14551,2023-09-28,Stevenage,CUST1492,Deodorant 150ml,Health & Beauty,5,2.26,11.3,Fulfilled,Cash,No
TXN2739,2023-09-28,St Albans,CUST1179,Baby Spinach 200g,Fresh Produce,2,1.3,2.6,Fulfilled,Contactless,Yes
TXN7532,2023-09-28,Hemel Hempstead,CUST1341,Paracetamol 16pk,Health & Beauty,2,1.0,2.0,Fulfilled,Card,Yes
TXN15252,2023-09-28,St Albans,CUST0517,Cornflakes 500g,Grocery,2,1.87,3.74,Fulfilled,Cash,Yes
TXN3352,2023-09-28,Stevenage,CUST0689,Bacon Rashers 200g,Meat & Fish,2,2.24,4.48,Fulfilled,Contactless,Yes
TXN12134,2023-09-28,Stevenage,CUST0754,Baby Spinach 200g,Fresh Produce,2,1.29,2.58,Fulfilled,Clubcard Pay+,Yes
TXN13831,2023-09-28,Welwyn Garden City,CUST0248,Cucumber Each,Fresh Produce,3,0.55,1.65,Fulfilled,Contactless,No
TXN10553,2023-09-28,Luton,CUST2039,Sports Drink 500ml,Drinks,1,1.21,1.21,Fulfilled,Contactless,No
TXN14920,2023-09-28,Welwyn Garden City,CUST1402,Strawberries 400g,Fresh Produce,4,1.96,7.84,Fulfilled,Cash,Yes
TXN10760,2023-09-28,Hemel Hempstead,CUST1322,Instant Coffee 200g,Drinks,4,3.74,14.96,Fulfilled,Contactless,Yes
TXN12010,2023-09-28,Stevenage,CUST1381,Turkey Mince 500g,Meat & Fish,2,3.06,6.12,Fulfilled,Contactless,Yes
TXN5848,2023-09-28,Watford,CUST1435,Green Tea 40pk,Drinks,1,2.56,2.56,Fulfilled,Clubcard Pay+,No
TXN12728,2023-09-28,Welwyn Garden City,CUST2649,Kitchen Roll 6pk,Household,1,3.53,3.53,Fulfilled,Clubcard Pay+,Yes
TXN14198,2023-09-28,Hatfield,CUST2577,Kitchen Roll 6pk,Household,1,3.45,3.45,Fulfilled,Contactless,Yes
TXN13618,2023-09-28,Welwyn Garden City,CUST0513,Baby Spinach 200g,Fresh Produce,1,1.33,0.0,Cancelled,Contactless,Yes
TXN9200,2023-09-28,Welwyn Garden City,CUST0828,Muffins 4pk,Bakery,1,2.0,2.0,Fulfilled,Card,Yes
TXN1606,2023-09-28,Hatfield,CUST2896,Vitamins C 60pk,Health & Beauty,3,4.02,12.06,Fulfilled,Contactless,Yes
TXN11704,2023-09-28,Welwyn Garden City,CUST2548,Chicken Nuggets 500g,Frozen,2,2.99,5.98,Fulfilled,Cash,No
TXN9809,2023-09-28,Welwyn Garden City,CUST2098,Chicken Breast 500g,Meat & Fish,2,3.56,7.12,Fulfilled,Card,Yes
TXN2791,2023-09-28,Luton,CUST0168,Beef Mince 500g,Meat & Fish,1,3.3,0.0,Cancelled,Cash,Yes
TXN15164,2023-09-28,St Albans,CUST1300,Carrots 1kg,Fresh Produce,3,0.64,1.92,Fulfilled,Card,No
TXN13209,2023-09-28,Hatfield,CUST2497,All-Purpose Cleaner 750ml,Household,1,1.85,1.85,Fulfilled,Contactless,No
TXN10952,2023-09-28,St Albans,CUST0028,Pasta 500g,Grocery,2,0.9,0.0,Cancelled,Card,Yes
TXN14992,2023-09-28,Welwyn Garden City,CUST0793,Cucumber Each,Fresh Produce,1,0.56,0.56,Fulfilled,Clubcard Pay+,No
TXN7155,2023-09-28,Welwyn Garden City,CUST0478,Croissants 4pk,Bakery,1,1.88,1.88,Fulfilled,Cash,Yes
TXN7605,2023-09-28,Welwyn Garden City,CUST2183,Greek Yoghurt 500g,Grocery,2,1.68,3.36,Fulfilled,Card,Yes
TXN15749,2023-09-28,Hertford,CUST1658,Cheddar Cheese 400g,Grocery,3,2.49,7.47,Fulfilled,Clubcard Pay+,No
TXN13654,2023-09-28,Hatfield,CUST2863,Sweet Potatoes 1kg,Fresh Produce,1,1.49,1.49,Fulfilled,Card,Yes
TXN11800,2023-09-28,St Albans,CUST0253,Salmon Fillets 2pk,Meat & Fish,1,4.51,4.51,Fulfilled,Contactless,No
TXN10763,2023-09-28,Hertford,CUST2334,Carrots 1kg,Fresh Produce,2,0.65,1.3,Fulfilled,Contactless,Yes
TXN2027,2023-09-28,Watford,CUST2145,Frozen Peas 900g,Frozen,2,1.53,3.06,Fulfilled,Clubcard Pay+,Yes
TXN11100,2023-09-28,Hertford,CUST1560,Toothpaste 100ml,Health & Beauty,5,1.53,7.65,Fulfilled,Contactless,No
TXN11949,2023-09-28,Hertford,CUST2262,Chicken Thighs 1kg,Meat & Fish,2,4.03,8.06,Fulfilled,Card,No
TXN2816,2023-09-28,Hatfield,CUST2254,Toothpaste 100ml,Health & Beauty,1,1.47,1.47,Fulfilled,Card,Yes
TXN9028,2023-09-28,Stevenage,CUST0226,Washing Powder 2kg,Household,1,5.6,5.6,Fulfilled,Card,No
TXN2940,2023-09-28,Welwyn Garden City,CUST0122,Frozen Berries 500g,Frozen,2,2.28,4.56,Fulfilled,Contactless,Yes
TXN5800,2023-09-28,Welwyn Garden City,CUST2231,Shower Gel 500ml,Health & Beauty,2,1.91,3.82,Fulfilled,Clubcard Pay+,Yes
TXN6711,2023-09-28,Hertford,CUST2860,Carrots 1kg,Fresh Produce,2,0.65,1.3,Fulfilled,Contactless,Yes
TXN7029,2023-09-28,Welwyn Garden City,CUST2319,Pasta 500g,Grocery,3,0.91,2.73,Fulfilled,Card,Yes
TXN5130,2023-09-28,Hatfield,CUST1830,Avocado Each,Fresh Produce,1,0.78,0.78,Fulfilled,Contactless,No
TXN8128,2023-09-28,Hatfield,CUST1103,Pork Sausages 6pk,Meat & Fish,2,2.49,4.98,Fulfilled,Card,No
TXN11820,2023-09-29,St Albans,CUST2695,Coffee Beans 200g,Drinks,3,4.91,14.73,Fulfilled,Clubcard Pay+,Yes
TXN12909,2023-09-29,Welwyn Garden City,CUST0760,Pain au Chocolat 4pk,Bakery,1,2.35,2.35,Fulfilled,Clubcard Pay+,No
TXN9375,2023-09-29,St Albans,CUST0337,Dishwasher Tablets 30pk,Household,1,6.79,6.79,Fulfilled,Cash,Yes
TXN1796,2023-09-29,Hertford,CUST1151,Bacon Rashers 200g,Meat & Fish,1,2.23,2.23,Fulfilled,Card,No
TXN1405,2023-09-29,Hemel Hempstead,CUST1411,Pasta 500g,Grocery,1,0.9,0.9,Fulfilled,Contactless,Yes
